$\epsilon$,$Q_{food}$,value,fp_num,name,stability
1.1071428571428572,0.07785714285714285,27.6617483474952,1,S,True
1.1071428571428572,0.07785714285714285,0.00993336734693877,1,N,True
1.1071428571428572,0.07785714285714285,0.00289452166802944,1,C,True
1.1071428571428572,0.07785714285714285,90.9658048373645,2,H,False
1.1071428571428572,0.07785714285714285,78.5132980653790,2,S,False
1.1071428571428572,0.07785714285714285,0.00272727272727273,2,N,False
1.1071428571428572,0.07785714285714285,0.00609819725221319,2,C,False
1.1071428571428572,0.07785714285714285,90.9658048373645,3,H,True
1.1071428571428572,0.07785714285714285,14.2479858278731,3,S,True
1.1071428571428572,0.07785714285714285,0.00272727272727273,3,N,True
1.1071428571428572,0.07785714285714285,0.0507576801926730,3,C,True
1.1071428571428572,0.09142857142857143,11.6326530612245,0,H,False
1.1071428571428572,0.09142857142857143,0.0,0,S,False
1.1071428571428572,0.09142857142857143,0.0116491836734694,0,N,False
1.1071428571428572,0.09142857142857143,0.153214285714286,0,C,False
1.1071428571428572,0.09142857142857143,11.6326530612245,1,H,True
1.1071428571428572,0.09142857142857143,27.6617483474952,1,S,True
1.1071428571428572,0.09142857142857143,0.0116491836734694,1,N,True
1.1071428571428572,0.09142857142857143,0.00289452166802944,1,C,True
1.1071428571428572,0.09142857142857143,95.2755681818183,2,H,False
1.1071428571428572,0.09142857142857143,73.6552543315632,2,S,False
1.1071428571428572,0.09142857142857143,0.00272727272727273,2,N,False
1.1071428571428572,0.09142857142857143,0.00676143813891838,2,C,False
1.1071428571428572,0.09142857142857143,95.2755681818183,3,H,True
1.1071428571428572,0.09142857142857143,16.4710329451231,3,S,True
1.1071428571428572,0.09142857142857143,0.00272727272727273,3,N,True
1.1071428571428572,0.09142857142857143,0.0447025365553876,3,C,True
1.1071428571428572,0.105,11.6326530612245,0,H,False
1.1071428571428572,0.105,0.0,0,S,False
1.1071428571428572,0.105,0.0133650000000000,0,N,False
1.1071428571428572,0.105,0.153214285714286,0,C,False
1.1071428571428572,0.105,11.6326530612245,1,H,True
1.1071428571428572,0.105,27.6617483474952,1,S,True
1.1071428571428572,0.105,0.0133650000000000,1,N,True
1.1071428571428572,0.105,0.00289452166802944,1,C,True
1.1071428571428572,0.105,98.4712430426717,2,H,False
1.1071428571428572,0.105,69.3057005589838,2,S,False
1.1071428571428572,0.105,0.00272727272727273,2,N,False
1.1071428571428572,0.105,0.00741133049672698,2,C,False
1.1071428571428572,0.105,98.4712430426717,3,H,True
1.1071428571428572,0.105,18.4561179936922,3,S,True
1.1071428571428572,0.105,0.00272727272727273,3,N,True
1.1071428571428572,0.105,0.0400545666478291,3,C,True
1.1071428571428572,0.11857142857142856,11.6326530612245,0,H,False
1.1071428571428572,0.11857142857142856,0.0,0,S,False
1.1071428571428572,0.11857142857142856,0.0150808163265306,0,N,False
1.1071428571428572,0.11857142857142856,0.153214285714286,0,C,False
1.1071428571428572,0.11857142857142856,11.6326530612245,1,H,True
1.1071428571428572,0.11857142857142856,27.6617483474952,1,S,True
1.1071428571428572,0.11857142857142856,0.0150808163265306,1,N,True
1.1071428571428572,0.11857142857142856,0.00289452166802944,1,C,True
1.1071428571428572,0.11857142857142856,100.935377875137,2,H,False
1.1071428571428572,0.11857142857142856,65.4177431738754,2,S,False
1.1071428571428572,0.11857142857142856,0.00272727272727273,2,N,False
1.1071428571428572,0.11857142857142856,0.00805763991791575,2,C,False
1.1071428571428572,0.11857142857142856,100.935377875137,3,H,True
1.1071428571428572,0.11857142857142856,20.2821027045675,3,S,True
1.1071428571428572,0.11857142857142856,0.00272727272727273,3,N,True
1.1071428571428572,0.11857142857142856,0.0363254022485200,3,C,True
1.1071428571428572,0.13214285714285715,11.6326530612245,0,H,False
1.1071428571428572,0.13214285714285715,0.0,0,S,False
1.1071428571428572,0.13214285714285715,0.0167966326530612,0,N,False
1.1071428571428572,0.13214285714285715,0.153214285714286,0,C,False
1.1071428571428572,0.13214285714285715,11.6326530612245,1,H,True
1.1071428571428572,0.13214285714285715,27.6617483474952,1,S,True
1.1071428571428572,0.13214285714285715,0.0167966326530612,1,N,True
1.1071428571428572,0.13214285714285715,0.00289452166802944,1,C,True
1.1071428571428572,0.13214285714285715,102.893366093366,2,H,False
1.1071428571428572,0.13214285714285715,61.9057400633065,2,S,False
1.1071428571428572,0.13214285714285715,0.00272727272727273,2,N,False
1.1071428571428572,0.13214285714285715,0.00871061180225568,2,C,False
1.1071428571428572,0.13214285714285715,102.893366093366,3,H,True
1.1071428571428572,0.13214285714285715,22.0074385636040,3,S,True
1.1071428571428572,0.13214285714285715,0.00272727272727273,3,N,True
1.1071428571428572,0.13214285714285715,0.0332228104626464,3,C,True
1.1071428571428572,0.1457142857142857,11.6326530612245,0,H,False
1.1071428571428572,0.1457142857142857,0.0,0,S,False
1.1071428571428572,0.1457142857142857,0.0185124489795918,0,N,False
1.1071428571428572,0.1457142857142857,0.153214285714286,0,C,False
1.1071428571428572,0.1457142857142857,11.6326530612245,1,H,True
1.1071428571428572,0.1457142857142857,27.6617483474952,1,S,True
1.1071428571428572,0.1457142857142857,0.0185124489795918,1,N,True
1.1071428571428572,0.1457142857142857,0.00289452166802944,1,C,True
1.1071428571428572,0.1457142857142857,104.486631016043,2,H,False
1.1071428571428572,0.1457142857142857,58.6818083525878,2,S,False
1.1071428571428572,0.1457142857142857,0.00272727272727273,2,N,False
1.1071428571428572,0.1457142857142857,0.00938222150615116,2,C,False
1.1071428571428572,0.1457142857142857,104.486631016043,3,H,True
1.1071428571428572,0.1457142857142857,23.6806458367553,3,S,True
1.1071428571428572,0.1457142857142857,0.00272727272727273,3,N,True
1.1071428571428572,0.1457142857142857,0.0305578826035816,3,C,True
1.1071428571428572,0.15928571428571428,11.6326530612245,0,H,False
1.1071428571428572,0.15928571428571428,0.0,0,S,False
1.1071428571428572,0.15928571428571428,0.0202282653061224,0,N,False
1.1071428571428572,0.15928571428571428,0.153214285714286,0,C,False
1.1071428571428572,0.15928571428571428,11.6326530612245,1,H,True
1.1071428571428572,0.15928571428571428,27.6617483474952,1,S,True
1.1071428571428572,0.15928571428571428,0.0202282653061224,1,N,True
1.1071428571428572,0.15928571428571428,0.00289452166802944,1,C,True
1.1071428571428572,0.15928571428571428,105.808397880147,2,H,False
1.1071428571428572,0.15928571428571428,55.6614116577049,2,S,False
1.1071428571428572,0.15928571428571428,0.00272727272727273,2,N,False
1.1071428571428572,0.15928571428571428,0.0100881683669550,2,C,False
1.1071428571428572,0.15928571428571428,105.808397880147,3,H,True
1.1071428571428572,0.15928571428571428,25.3486029844444,3,S,True
1.1071428571428572,0.15928571428571428,0.00272727272727273,3,N,True
1.1071428571428572,0.15928571428571428,0.0281982861521664,3,C,True
1.1071428571428572,0.17285714285714288,11.6326530612245,0,H,False
1.1071428571428572,0.17285714285714288,0.0,0,S,False
1.1071428571428572,0.17285714285714288,0.0219440816326531,0,N,False
1.1071428571428572,0.17285714285714288,0.153214285714286,0,C,False
1.1071428571428572,0.17285714285714288,11.6326530612245,1,H,True
1.1071428571428572,0.17285714285714288,27.6617483474952,1,S,True
1.1071428571428572,0.17285714285714288,0.0219440816326531,1,N,True
1.1071428571428572,0.17285714285714288,0.00289452166802944,1,C,True
1.1071428571428572,0.17285714285714288,106.922614575508,2,H,False
1.1071428571428572,0.17285714285714288,52.7572441547030,2,S,False
1.1071428571428572,0.17285714285714288,0.00272727272727273,2,N,False
1.1071428571428572,0.17285714285714288,0.0108517739873081,2,C,False
1.1071428571428572,0.17285714285714288,106.922614575508,3,H,True
1.1071428571428572,0.17285714285714288,27.0662295201347,3,S,True
1.1071428571428572,0.17285714285714288,0.00272727272727273,3,N,True
1.1071428571428572,0.17285714285714288,0.0260406949265040,3,C,True
1.1071428571428572,0.18642857142857144,11.6326530612245,0,H,False
1.1071428571428572,0.18642857142857144,0.0,0,S,False
1.1071428571428572,0.18642857142857144,0.0236598979591837,0,N,False
1.1071428571428572,0.18642857142857144,0.153214285714286,0,C,False
1.1071428571428572,0.18642857142857144,11.6326530612245,1,H,True
1.1071428571428572,0.18642857142857144,27.6617483474952,1,S,True
1.1071428571428572,0.18642857142857144,0.0236598979591837,1,N,True
1.1071428571428572,0.18642857142857144,0.00289452166802944,1,C,True
1.1071428571428572,0.18642857142857144,107.874608150470,2,H,False
1.1071428571428572,0.18642857142857144,49.8614486805486,2,S,False
1.1071428571428572,0.18642857142857144,0.00272727272727273,2,N,False
1.1071428571428572,0.18642857142857144,0.0117133043146823,2,C,False
1.1071428571428572,0.18642857142857144,107.874608150470,3,H,True
1.1071428571428572,0.18642857142857144,28.9145613017630,3,S,True
1.1071428571428572,0.18642857142857144,0.00272727272727273,3,N,True
1.1071428571428572,0.18642857142857144,0.0239881347524488,3,C,True
1.1071428571428572,0.2,11.6326530612245,0,H,False
1.1071428571428572,0.2,0.0,0,S,False
1.1071428571428572,0.2,0.0253757142857143,0,N,False
1.1071428571428572,0.2,0.153214285714286,0,C,False
1.1071428571428572,0.2,11.6326530612245,1,H,True
1.1071428571428572,0.2,27.6617483474952,1,S,True
1.1071428571428572,0.2,0.0253757142857143,1,N,True
1.1071428571428572,0.2,0.00289452166802944,1,C,True
1.1071428571428572,0.2,108.697402597403,2,H,False
1.1071428571428572,0.2,46.7926129921668,2,S,False
1.1071428571428572,0.2,0.00272727272727273,2,N,False
1.1071428571428572,0.2,0.0127592693698751,2,C,False
1.1071428571428572,0.2,108.697402597403,3,H,True
1.1071428571428572,0.2,31.0530886567481,3,S,True
1.1071428571428572,0.2,0.00272727272727273,3,N,True
1.1071428571428572,0.2,0.0219127796154813,3,C,True
1.1428571428571428,0.01,9.79591836734694,0,H,True
1.1428571428571428,0.01,0.0,0,S,True
1.1428571428571428,0.01,0.00137571428571429,0,N,True
1.1428571428571428,0.01,0.154285714285714,0,C,True
1.1428571428571428,0.01,,1,H,False
1.1428571428571428,0.01,,1,S,False
1.1428571428571428,0.01,,1,N,False
1.1428571428571428,0.01,,1,C,False
1.1428571428571428,0.01,,2,H,False
1.1428571428571428,0.01,,2,S,False
1.1428571428571428,0.01,,2,N,False
1.1428571428571428,0.01,,2,C,False
1.1428571428571428,0.01,,3,H,False
1.1428571428571428,0.01,,3,S,False
1.1428571428571428,0.01,,3,N,False
1.1428571428571428,0.01,,3,C,False
1.1428571428571428,0.02357142857142857,9.79591836734694,0,H,False
1.1428571428571428,0.02357142857142857,0.0,0,S,False
1.1428571428571428,0.02357142857142857,0.00312061224489796,0,N,False
1.1428571428571428,0.02357142857142857,0.154285714285714,0,C,False
1.1428571428571428,0.02357142857142857,9.79591836734694,1,H,True
1.1428571428571428,0.02357142857142857,23.0605553696889,1,S,True
1.1428571428571428,0.02357142857142857,0.00312061224489796,1,N,True
1.1428571428571428,0.02357142857142857,0.00295081967213115,1,C,True
1.1428571428571428,0.02357142857142857,24.0991735537190,2,H,False
1.1428571428571428,0.02357142857142857,50.3967077965895,2,S,False
1.1428571428571428,0.02357142857142857,0.00272727272727273,2,N,False
1.1428571428571428,0.02357142857142857,0.00316292090277459,2,C,False
1.1428571428571428,0.02357142857142857,24.0991735537190,3,H,True
1.1428571428571428,0.02357142857142857,0.540990761580250,3,S,True
1.1428571428571428,0.02357142857142857,0.00272727272727273,3,N,True
1.1428571428571428,0.02357142857142857,0.136155464139903,3,C,True
1.1428571428571428,0.037142857142857144,9.79591836734694,0,H,False
1.1428571428571428,0.037142857142857144,0.0,0,S,False
1.1428571428571428,0.037142857142857144,0.00486551020408163,0,N,False
1.1428571428571428,0.037142857142857144,0.154285714285714,0,C,False
1.1428571428571428,0.037142857142857144,9.79591836734694,1,H,True
1.1428571428571428,0.037142857142857144,23.0605553696889,1,S,True
1.1428571428571428,0.037142857142857144,0.00486551020408163,1,N,True
1.1428571428571428,0.037142857142857144,0.00295081967213115,1,C,True
1.1428571428571428,0.037142857142857144,59.1398601398600,2,H,False
1.1428571428571428,0.037142857142857144,85.2471180562134,2,S,False
1.1428571428571428,0.037142857142857144,0.00272727272727273,2,N,False
1.1428571428571428,0.037142857142857144,0.00405317560420206,2,C,False
1.1428571428571428,0.037142857142857144,59.1398601398600,3,H,True
1.1428571428571428,0.037142857142857144,4.92098756681197,3,S,True
1.1428571428571428,0.037142857142857144,0.00272727272727273,3,N,True
1.1428571428571428,0.037142857142857144,0.0913686116249623,3,C,True
1.1428571428571428,0.05071428571428572,9.79591836734694,0,H,False
1.1428571428571428,0.05071428571428572,0.0,0,S,False
1.1428571428571428,0.05071428571428572,0.00661040816326531,0,N,False
1.1428571428571428,0.05071428571428572,0.154285714285714,0,C,False
1.1428571428571428,0.05071428571428572,9.79591836734694,1,H,True
1.1428571428571428,0.05071428571428572,23.0605553696889,1,S,True
1.1428571428571428,0.05071428571428572,0.00661040816326531,1,N,True
1.1428571428571428,0.05071428571428572,0.00295081967213115,1,C,True
1.1428571428571428,0.05071428571428572,75.4263764404610,2,H,False
1.1428571428571428,0.05071428571428572,85.4590562386493,2,S,False
1.1428571428571428,0.05071428571428572,0.00272727272727273,2,N,False
1.1428571428571428,0.05071428571428572,0.00488030404358580,2,C,False
1.1428571428571428,0.05071428571428572,75.4263764404610,3,H,True
1.1428571428571428,0.05071428571428572,8.89126993995804,3,S,True
1.1428571428571428,0.05071428571428572,0.00272727272727273,3,N,True
1.1428571428571428,0.05071428571428572,0.0701388391314104,3,C,True
1.1428571428571428,0.06428571428571428,9.79591836734694,0,H,False
1.1428571428571428,0.06428571428571428,0.0,0,S,False
1.1428571428571428,0.06428571428571428,0.00835530612244898,0,N,False
1.1428571428571428,0.06428571428571428,0.154285714285714,0,C,False
1.1428571428571428,0.06428571428571428,9.79591836734694,1,H,True
1.1428571428571428,0.06428571428571428,23.0605553696889,1,S,True
1.1428571428571428,0.06428571428571428,0.00835530612244898,1,N,True
1.1428571428571428,0.06428571428571428,0.00295081967213115,1,C,True
1.1428571428571428,0.06428571428571428,84.8363636363636,2,H,False
1.1428571428571428,0.06428571428571428,80.5975643403466,2,S,False
1.1428571428571428,0.06428571428571428,0.00272727272727273,2,N,False
1.1428571428571428,0.06428571428571428,0.00566481197223157,2,C,False
1.1428571428571428,0.06428571428571428,84.8363636363636,3,H,True
1.1428571428571428,0.06428571428571428,12.1045916738440,3,S,True
1.1428571428571428,0.06428571428571428,0.00272727272727273,3,N,True
1.1428571428571428,0.06428571428571428,0.0575661368603566,3,C,True
1.1428571428571428,0.07785714285714285,9.79591836734694,0,H,False
1.1428571428571428,0.07785714285714285,0.0,0,S,False
1.1428571428571428,0.07785714285714285,0.0101002040816327,0,N,False
1.1428571428571428,0.07785714285714285,0.154285714285714,0,C,False
1.1428571428571428,0.07785714285714285,9.79591836734694,1,H,True
1.1428571428571428,0.07785714285714285,23.0605553696889,1,S,True
1.1428571428571428,0.07785714285714285,0.0101002040816327,1,N,True
1.1428571428571428,0.07785714285714285,0.00295081967213115,1,C,True
1.1428571428571428,0.07785714285714285,90.9658048373644,2,H,False
1.1428571428571428,0.07785714285714285,75.2292904221313,2,S,False
1.1428571428571428,0.07785714285714285,0.00272727272727273,2,N,False
1.1428571428571428,0.07785714285714285,0.00642282499566737,2,C,False
1.1428571428571428,0.07785714285714285,90.9658048373644,3,H,True
1.1428571428571428,0.07785714285714285,14.7982296477630,3,S,True
1.1428571428571428,0.07785714285714285,0.00272727272727273,3,N,True
1.1428571428571428,0.07785714285714285,0.0491295752285633,3,C,True
1.1428571428571428,0.09142857142857143,9.79591836734694,0,H,False
1.1428571428571428,0.09142857142857143,0.0,0,S,False
1.1428571428571428,0.09142857142857143,0.0118451020408163,0,N,False
1.1428571428571428,0.09142857142857143,0.154285714285714,0,C,False
1.1428571428571428,0.09142857142857143,9.79591836734694,1,H,True
1.1428571428571428,0.09142857142857143,23.0605553696889,1,S,True
1.1428571428571428,0.09142857142857143,0.0118451020408163,1,N,True
1.1428571428571428,0.09142857142857143,0.00295081967213115,1,C,True
1.1428571428571428,0.09142857142857143,95.2755681818182,2,H,False
1.1428571428571428,0.09142857142857143,70.2366633081568,2,S,False
1.1428571428571428,0.09142857142857143,0.00272727272727273,2,N,False
1.1428571428571428,0.09142857142857143,0.00716835521844356,2,C,False
1.1428571428571428,0.09142857142857143,95.2755681818182,3,H,True
1.1428571428571428,0.09142857142857143,17.1539922687943,3,S,True
1.1428571428571428,0.09142857142857143,0.00272727272727273,3,N,True
1.1428571428571428,0.09142857142857143,0.0429850655155356,3,C,True
1.1428571428571428,0.105,9.79591836734694,0,H,False
1.1428571428571428,0.105,0.0,0,S,False
1.1428571428571428,0.105,0.0135900000000000,0,N,False
1.1428571428571428,0.105,0.154285714285714,0,C,False
1.1428571428571428,0.105,9.79591836734694,1,H,True
1.1428571428571428,0.105,23.0605553696889,1,S,True
1.1428571428571428,0.105,0.0135900000000000,1,N,True
1.1428571428571428,0.105,0.00295081967213115,1,C,True
1.1428571428571428,0.105,98.4712430426716,2,H,False
1.1428571428571428,0.105,65.7378753316520,2,S,False
1.1428571428571428,0.105,0.00272727272727273,2,N,False
1.1428571428571428,0.105,0.00791502254580930,2,C,False
1.1428571428571428,0.105,98.4712430426716,3,H,True
1.1428571428571428,0.105,19.2943829302762,3,S,True
1.1428571428571428,0.105,0.00272727272727273,3,N,True
1.1428571428571428,0.105,0.0382350732600242,3,C,True
1.1428571428571428,0.11857142857142856,9.79591836734694,0,H,False
1.1428571428571428,0.11857142857142856,0.0,0,S,False
1.1428571428571428,0.11857142857142856,0.0153348979591837,0,N,False
1.1428571428571428,0.11857142857142856,0.154285714285714,0,C,False
1.1428571428571428,0.11857142857142856,9.79591836734694,1,H,True
1.1428571428571428,0.11857142857142856,23.0605553696889,1,S,True
1.1428571428571428,0.11857142857142856,0.0153348979591837,1,N,True
1.1428571428571428,0.11857142857142856,0.00295081967213115,1,C,True
1.1428571428571428,0.11857142857142856,100.935377875137,2,H,False
1.1428571428571428,0.11857142857142856,61.6714530596575,2,S,False
1.1428571428571428,0.11857142857142856,0.00272727272727273,2,N,False
1.1428571428571428,0.11857142857142856,0.00867781344273494,2,C,False
1.1428571428571428,0.11857142857142856,100.935377875137,3,H,True
1.1428571428571428,0.11857142857142856,21.3078497919223,3,S,True
1.1428571428571428,0.11857142857142856,0.00272727272727273,3,N,True
1.1428571428571428,0.11857142857142856,0.0343853812136851,3,C,True
1.1428571428571428,0.13214285714285715,9.79591836734694,0,H,False
1.1428571428571428,0.13214285714285715,0.0,0,S,False
1.1428571428571428,0.13214285714285715,0.0170797959183673,0,N,False
1.1428571428571428,0.13214285714285715,0.154285714285714,0,C,False
1.1428571428571428,0.13214285714285715,9.79591836734694,1,H,True
1.1428571428571428,0.13214285714285715,23.0605553696889,1,S,True
1.1428571428571428,0.13214285714285715,0.0170797959183673,1,N,True
1.1428571428571428,0.13214285714285715,0.00295081967213115,1,C,True
1.1428571428571428,0.13214285714285715,102.893366093366,2,H,False
1.1428571428571428,0.13214285714285715,57.9347436087646,2,S,False
1.1428571428571428,0.13214285714285715,0.00272727272727273,2,N,False
1.1428571428571428,0.13214285714285715,0.00947555783923046,2,C,False
1.1428571428571428,0.13214285714285715,102.893366093366,3,H,True
1.1428571428571428,0.13214285714285715,23.2677488020795,3,S,True
1.1428571428571428,0.13214285714285715,0.00272727272727273,3,N,True
1.1428571428571428,0.13214285714285715,0.0311348018498177,3,C,True
1.1428571428571428,0.1457142857142857,9.79591836734694,0,H,False
1.1428571428571428,0.1457142857142857,0.0,0,S,False
1.1428571428571428,0.1457142857142857,0.0188246938775510,0,N,False
1.1428571428571428,0.1457142857142857,0.154285714285714,0,C,False
1.1428571428571428,0.1457142857142857,9.79591836734694,1,H,True
1.1428571428571428,0.1457142857142857,23.0605553696889,1,S,True
1.1428571428571428,0.1457142857142857,0.0188246938775510,1,N,True
1.1428571428571428,0.1457142857142857,0.00295081967213115,1,C,True
1.1428571428571428,0.1457142857142857,104.486631016043,2,H,False
1.1428571428571428,0.1457142857142857,54.4129003150583,2,S,False
1.1428571428571428,0.1457142857142857,0.00272727272727273,2,N,False
1.1428571428571428,0.1457142857142857,0.0103355154687286,2,C,False
1.1428571428571428,0.1457142857142857,104.486631016043,3,H,True
1.1428571428571428,0.1457142857142857,25.2486473812854,3,S,True
1.1428571428571428,0.1457142857142857,0.00272727272727273,3,N,True
1.1428571428571428,0.1457142857142857,0.0282789098841249,3,C,True
1.1428571428571428,0.15928571428571428,9.79591836734694,0,H,False
1.1428571428571428,0.15928571428571428,0.0,0,S,False
1.1428571428571428,0.15928571428571428,0.0205695918367347,0,N,False
1.1428571428571428,0.15928571428571428,0.154285714285714,0,C,False
1.1428571428571428,0.15928571428571428,9.79591836734694,1,H,True
1.1428571428571428,0.15928571428571428,23.0605553696889,1,S,True
1.1428571428571428,0.15928571428571428,0.0205695918367347,1,N,True
1.1428571428571428,0.15928571428571428,0.00295081967213115,1,C,True
1.1428571428571428,0.15928571428571428,105.808397880147,2,H,False
1.1428571428571428,0.15928571428571428,50.9688392925692,2,S,False
1.1428571428571428,0.15928571428571428,0.00272727272727273,2,N,False
1.1428571428571428,0.15928571428571428,0.0113041587944248,2,C,False
1.1428571428571428,0.15928571428571428,105.808397880147,3,H,True
1.1428571428571428,0.15928571428571428,27.3495798971958,3,S,True
1.1428571428571428,0.15928571428571428,0.00272727272727273,3,N,True
1.1428571428571428,0.15928571428571428,0.0256544465934242,3,C,True
1.1428571428571428,0.17285714285714288,9.79591836734694,0,H,False
1.1428571428571428,0.17285714285714288,0.0,0,S,False
1.1428571428571428,0.17285714285714288,0.0223144897959184,0,N,False
1.1428571428571428,0.17285714285714288,0.154285714285714,0,C,False
1.1428571428571428,0.17285714285714288,9.79591836734694,1,H,True
1.1428571428571428,0.17285714285714288,23.0605553696889,1,S,True
1.1428571428571428,0.17285714285714288,0.0223144897959184,1,N,True
1.1428571428571428,0.17285714285714288,0.00295081967213115,1,C,True
1.1428571428571428,0.17285714285714288,106.922614575507,2,H,False
1.1428571428571428,0.17285714285714288,47.3860867554862,2,S,False
1.1428571428571428,0.17285714285714288,0.00272727272727273,2,N,False
1.1428571428571428,0.17285714285714288,0.0124810189109946,2,C,False
1.1428571428571428,0.17285714285714288,106.922614575507,3,H,True
1.1428571428571428,0.17285714285714288,29.7544842374696,3,S,True
1.1428571428571428,0.17285714285714288,0.00272727272727273,3,N,True
1.1428571428571428,0.17285714285714288,0.0230817712997426,3,C,True
1.1428571428571428,0.18642857142857144,9.79591836734694,0,H,False
1.1428571428571428,0.18642857142857144,0.0,0,S,False
1.1428571428571428,0.18642857142857144,0.0240593877551020,0,N,False
1.1428571428571428,0.18642857142857144,0.154285714285714,0,C,False
1.1428571428571428,0.18642857142857144,9.79591836734694,1,H,True
1.1428571428571428,0.18642857142857144,23.0605553696889,1,S,True
1.1428571428571428,0.18642857142857144,0.0240593877551020,1,N,True
1.1428571428571428,0.18642857142857144,0.00295081967213115,1,C,True
1.1428571428571428,0.18642857142857144,107.874608150470,2,H,False
1.1428571428571428,0.18642857142857144,43.0516859161858,2,S,False
1.1428571428571428,0.18642857142857144,0.00272727272727273,2,N,False
1.1428571428571428,0.18642857142857144,0.0142047853962655,2,C,False
1.1428571428571428,0.18642857142857144,107.874608150470,3,H,True
1.1428571428571428,0.18642857142857144,33.0494600470566,3,S,True
1.1428571428571428,0.18642857142857144,0.00272727272727273,3,N,True
1.1428571428571428,0.18642857142857144,0.0201654117704269,3,C,True
1.1428571428571428,0.2,9.79591836734694,0,H,False
1.1428571428571428,0.2,0.0,0,S,False
1.1428571428571428,0.2,0.0258042857142857,0,N,False
1.1428571428571428,0.2,0.154285714285714,0,C,False
1.1428571428571428,0.2,9.79591836734694,1,H,True
1.1428571428571428,0.2,23.0605553696889,1,S,True
1.1428571428571428,0.2,0.0258042857142857,1,N,True
1.1428571428571428,0.2,0.00295081967213115,1,C,True
1.1428571428571428,0.2,,2,H,False
1.1428571428571428,0.2,,2,S,False
1.1428571428571428,0.2,,2,N,False
1.1428571428571428,0.2,,2,C,False
1.1428571428571428,0.2,,3,H,False
1.1428571428571428,0.2,,3,S,False
1.1428571428571428,0.2,,3,N,False
1.1428571428571428,0.2,,3,C,False
1.1785714285714286,0.01,7.95918367346940,0,H,True
1.1785714285714286,0.01,0.0,0,S,True
1.1785714285714286,0.01,0.00139714285714286,0,N,True
1.1785714285714286,0.01,0.155357142857143,0,C,True
1.1785714285714286,0.01,,1,H,False
1.1785714285714286,0.01,,1,S,False
1.1785714285714286,0.01,,1,N,False
1.1785714285714286,0.01,,1,C,False
1.1785714285714286,0.01,,2,H,False
1.1785714285714286,0.01,,2,S,False
1.1785714285714286,0.01,,2,N,False
1.1785714285714286,0.01,,2,C,False
1.1785714285714286,0.01,,3,H,False
1.1785714285714286,0.01,,3,S,False
1.1785714285714286,0.01,,3,N,False
1.1785714285714286,0.01,,3,C,False
1.1785714285714286,0.02357142857142857,7.95918367346940,0,H,False
1.1785714285714286,0.02357142857142857,0.0,0,S,False
1.1785714285714286,0.02357142857142857,0.00317112244897959,0,N,False
1.1785714285714286,0.02357142857142857,0.155357142857143,0,C,False
1.1785714285714286,0.02357142857142857,7.95918367346940,1,H,True
1.1785714285714286,0.02357142857142857,18.5531308580655,1,S,True
1.1785714285714286,0.02357142857142857,0.00317112244897959,1,N,True
1.1785714285714286,0.02357142857142857,0.00300739523418242,1,C,True
1.1785714285714286,0.02357142857142857,24.0991735537191,2,H,False
1.1785714285714286,0.02357142857142857,49.1417244230359,2,S,False
1.1785714285714286,0.02357142857142857,0.00272727272727273,2,N,False
1.1785714285714286,0.02357142857142857,0.00325442245951061,2,C,False
1.1785714285714286,0.02357142857142857,24.0991735537191,3,H,True
1.1785714285714286,0.02357142857142857,0.613109497946369,3,S,True
1.1785714285714286,0.02357142857142857,0.00272727272727273,3,N,True
1.1785714285714286,0.02357142857142857,0.134864397019360,3,C,True
1.1785714285714286,0.037142857142857144,7.95918367346940,0,H,False
1.1785714285714286,0.037142857142857144,0.0,0,S,False
1.1785714285714286,0.037142857142857144,0.00494510204081633,0,N,False
1.1785714285714286,0.037142857142857144,0.155357142857143,0,C,False
1.1785714285714286,0.037142857142857144,7.95918367346940,1,H,True
1.1785714285714286,0.037142857142857144,18.5531308580655,1,S,True
1.1785714285714286,0.037142857142857144,0.00494510204081633,1,N,True
1.1785714285714286,0.037142857142857144,0.00300739523418242,1,C,True
1.1785714285714286,0.037142857142857144,59.1398601398601,2,H,False
1.1785714285714286,0.037142857142857144,82.7516617684832,2,S,False
1.1785714285714286,0.037142857142857144,0.00272727272727273,2,N,False
1.1785714285714286,0.037142857142857144,0.00419513669930062,2,C,False
1.1785714285714286,0.037142857142857144,59.1398601398601,3,H,True
1.1785714285714286,0.037142857142857144,5.13704082142414,3,S,True
1.1785714285714286,0.037142857142857144,0.00272727272727273,3,N,True
1.1785714285714286,0.037142857142857144,0.0899692636086905,3,C,True
1.1785714285714286,0.05071428571428572,7.95918367346940,0,H,False
1.1785714285714286,0.05071428571428572,0.0,0,S,False
1.1785714285714286,0.05071428571428572,0.00671908163265306,0,N,False
1.1785714285714286,0.05071428571428572,0.155357142857143,0,C,False
1.1785714285714286,0.05071428571428572,7.95918367346940,1,H,True
1.1785714285714286,0.05071428571428572,18.5531308580655,1,S,True
1.1785714285714286,0.05071428571428572,0.00671908163265306,1,N,True
1.1785714285714286,0.05071428571428572,0.00300739523418242,1,C,True
1.1785714285714286,0.05071428571428572,75.4263764404611,2,H,False
1.1785714285714286,0.05071428571428572,82.5894053211584,2,S,False
1.1785714285714286,0.05071428571428572,0.00272727272727273,2,N,False
1.1785714285714286,0.05071428571428572,0.00508149275742401,2,C,False
1.1785714285714286,0.05071428571428572,75.4263764404611,3,H,True
1.1785714285714286,0.05071428571428572,9.22331936802524,3,S,True
